Country,Happiness Rank,Happiness Score,Economy (GDP per Capita),Social Support,Health Life Expectancy,Freedom,Trust (Government Corruption),Generosity,Year,Latitude,Longitude
Bhutan,97,5.01100015640259,0.885416388511658,1.3401265144348102,0.495879292488098,0.5015376806259161,0.17338038980960802,0.474054545164108,2017,27.514162,90.433601
Kyrgyzstan,98,5.0040001869201705,0.5962200760841371,1.39423859119415,0.553457796573639,0.454943388700485,0.0394391790032387,0.42858037352562,2017,41.20438,74.766098
Nepal,99,4.961999893188481,0.479820191860199,1.17928326129913,0.504130780696869,0.4403059482574461,0.0729755461215973,0.3940961658954621,2017,28.394857,84.12400799999999
Mongolia,100,4.95499992370605,1.0272358655929599,1.4930112361908001,0.557783484458923,0.3941439688205721,0.0329022891819477,0.338464230298996,2017,46.862496,103.846656
South Africa,101,4.8289999961853,1.05469870567322,1.38478863239288,0.18708007037639604,0.479246735572815,0.0725094974040985,0.13936237990856198,2017,-30.559482,22.937506
Tunisia,102,4.80499982833862,1.00726580619812,0.8683514595031742,0.613212049007416,0.289680689573288,0.0867231488227844,0.0496933571994305,2017,33.886917,9.537499
Palestinian Territories,103,4.77500009536743,0.716249227523804,1.1556471586227401,0.565666973590851,0.25471106171608,0.0892826020717621,0.114173173904419,2017,31.952162,35.233154
Egypt,104,4.7350001335144,0.989701807498932,0.997471392154694,0.520187258720398,0.28211015462875394,0.114381365478039,0.128631442785263,2017,26.820553,30.802498
Bulgaria,105,4.71400022506714,1.1614590883255,1.4343794584274299,0.708217680454254,0.2892317175865169,0.0110515309497714,0.113177694380283,2017,42.733883,25.48583
Sierra Leone,106,4.70900011062622,0.36842092871666,0.984136044979095,0.005564753897488121,0.318697690963745,0.0710951760411263,0.293040901422501,2017,8.460555,-11.779889
Cameroon,107,4.69500017166138,0.564305365085602,0.946018218994141,0.132892116904259,0.430388748645782,0.0513066314160824,0.23629845678806305,2017,7.369721999999999,12.354722
Iran,108,4.69199991226196,1.15687310695648,0.7115512490272521,0.639333188533783,0.24932260811328896,0.048761073499918005,0.387242913246155,2017,32.427908,53.688046
Albania,109,4.64400005340576,0.996192753314972,0.8036852478981021,0.731159746646881,0.381498634815216,0.0398642159998417,0.20131294429302202,2017,41.153332,20.168331
Bangladesh,110,4.60799980163574,0.586682975292206,0.735131740570068,0.533241033554077,0.478356659412384,0.123717859387398,0.17225535213947304,2017,23.684994,90.356331
Namibia,111,4.57399988174438,0.964434325695038,1.0984708070755,0.33861181139946,0.520303547382355,0.0931469723582268,0.0771337449550629,2017,-22.95764,18.49041
Kenya,112,4.55299997329712,0.560479462146759,1.0679507255554201,0.30998834967613204,0.45276376605033897,0.0646413192152977,0.444860309362411,2017,-0.023559,37.906193
Mozambique,113,4.5500001907348615,0.23430564999580397,0.870701014995575,0.10665443539619399,0.48079109191894503,0.17943638563156106,0.322228103876114,2017,-18.665695,35.529562
Myanmar,114,4.54500007629395,0.36711055040359497,1.12323594093323,0.397522568702698,0.514492034912109,0.188816204667091,0.8380751609802249,2017,21.916221,95.955974
Senegal,115,4.53499984741211,0.479309022426605,1.17969191074371,0.409362852573395,0.37792226672172496,0.11546044796705199,0.183468893170357,2017,14.497401,-14.452362
Zambia,116,4.513999938964839,0.6364067792892459,1.00318729877472,0.25783589482307395,0.461603492498398,0.0782135501503944,0.249580144882202,2017,-13.133897,27.849332
Iraq,117,4.49700021743774,1.1027104854583702,0.978613197803497,0.501180469989777,0.288555532693863,0.10721575468778599,0.19963726401329,2017,33.223191,43.679291
Gabon,118,4.46500015258789,1.1982102394104,1.1556202173233001,0.35657858848571794,0.31232857704162603,0.0760467872023582,0.0437853783369064,2017,-0.803689,11.609444
Ethiopia,119,4.46000003814697,0.339233845472336,0.8646692037582401,0.35340970754623396,0.408842742443085,0.16545571386814098,0.31265074014663696,2017,9.145000000000001,40.489673
Sri Lanka,120,4.44000005722046,1.00985014438629,1.25997638702393,0.625130832195282,0.561213254928589,0.0736539661884308,0.49086356163024897,2017,7.873053999999999,80.77179699999999
Armenia,121,4.37599992752075,0.900596737861633,1.00748372077942,0.637524425983429,0.198303267359734,0.0266744215041399,0.0834880918264389,2017,40.069099,45.038189
India,122,4.31500005722046,0.7922212481498722,0.754372596740723,0.455427616834641,0.469987004995346,0.0922268852591515,0.23153848946094505,2017,20.593684,78.96288
Mauritania,123,4.29199981689453,0.6484572887420649,1.2720308303833001,0.285349279642105,0.0960980430245399,0.136957004666328,0.201870024204254,2017,21.00789,-10.940835
Congo (Brazzaville),124,4.29099988937378,0.8089642524719242,0.8320443630218509,0.28995743393898,0.4350258708000179,0.0796181336045265,0.12085212767124195,2017,-4.2633597,15.2428853
Georgia,125,4.28599977493286,0.950612664222717,0.57061493396759,0.649546980857849,0.309410035610199,0.25166663527488703,0.0540088154375553,2017,32.1656221,-82.9000751
Congo (Kinshasa),126,4.2800002098083505,0.0921023488044739,1.22902345657349,0.191407024860382,0.235961347818375,0.0602413564920425,0.246455833315849,2017,-4.038333,21.758664
Mali,127,4.19000005722046,0.476180493831635,1.2814733982086202,0.16936567425727805,0.306613743305206,0.10497024655342098,0.183354198932648,2017,17.570692,-3.996166
Ivory Coast,128,4.17999982833862,0.6030489206314089,0.904780030250549,0.0486421696841717,0.4477061927318571,0.130061775445938,0.201237469911575,2017,7.539988999999999,-5.547079999999999
Cambodia,129,4.1680002212524405,0.6017650961875921,1.00623834133148,0.429783403873444,0.633375823497772,0.0681059509515762,0.385922968387604,2017,12.565679,104.990963
Sudan,130,4.138999938964839,0.6595166921615601,1.21400856971741,0.290920823812485,0.0149958552792668,0.089847519993782,0.182317450642586,2017,12.862807,30.217636
Ghana,131,4.11999988555908,0.667224824428558,0.873664736747742,0.29563772678375205,0.423026293516159,0.0253363698720932,0.25692394375801103,2017,7.946527,-1.023194
Ukraine,132,4.09600019454956,0.89465194940567,1.39453756809235,0.575903952121735,0.12297477573156401,0.0230294708162546,0.270061463117599,2017,48.379433,31.1655799
Uganda,133,4.08099985122681,0.381430715322495,1.12982773780823,0.21763260662555706,0.443185955286026,0.057069718837738,0.32576605677604703,2017,1.373333,32.290275
Burkina Faso,134,4.03200006484985,0.3502277135849001,1.04328000545502,0.21584425866603896,0.32436785101890603,0.12032810598611805,0.250864684581757,2017,12.238333,-1.561593
Niger,135,4.02799987792969,0.16192533075809498,0.993025004863739,0.26850500702858,0.36365869641304,0.13857294619083402,0.22867384552955602,2017,17.607789,8.081666
Malawi,136,3.97000002861023,0.233442038297653,0.5125688314437871,0.315089583396912,0.466914653778076,0.0727116540074348,0.28717046976089505,2017,-13.254308,34.301525
Chad,137,3.9360001087188703,0.43801298737525896,0.953855872154236,0.0411347150802612,0.16234202682972002,0.0535818822681904,0.21611385047435802,2017,15.454166,18.732207
Zimbabwe,138,3.875,0.3758465349674221,1.08309590816498,0.19676375389099104,0.336384207010269,0.0953753814101219,0.189143493771553,2017,-19.015438,29.154857
Lesotho,139,3.80800008773804,0.521021246910095,1.19009518623352,0.0,0.390661299228668,0.119094640016556,0.157497271895409,2017,-29.609988,28.233608
Angola,140,3.79500007629395,0.8584281802177429,1.1044119596481299,0.0498686656355858,0.0,0.0697203353047371,0.09792649000883097,2017,-11.202692,17.873887
Afghanistan,141,3.7939999103546103,0.401477217674255,0.581543326377869,0.18074677884578694,0.106179520487785,0.0611578300595284,0.311870932579041,2017,33.93911,67.709953
Botswana,142,3.7660000324249294,1.12209415435791,1.2215549945831299,0.34175550937652605,0.505196332931519,0.0985831990838051,0.0993484482169151,2017,-22.328474,24.684866
Benin,143,3.65700006484985,0.43108540773391707,0.43529984354972795,0.20993021130561804,0.42596277594566295,0.0609290152788162,0.207948461174965,2017,9.30769,2.315834
Madagascar,144,3.64400005340576,0.305808693170547,0.9130203723907472,0.375223308801651,0.18919676542282104,0.0672319754958153,0.208732530474663,2017,-18.766947,46.869107
Haiti,145,3.6029999256133998,0.368610262870789,0.640449821949005,0.277321130037308,0.0303698573261499,0.0998721495270729,0.4892037808895109,2017,18.971187,-72.285215
Yemen,146,3.59299993515015,0.5916834473609921,0.93538224697113,0.310080915689468,0.24946372210979506,0.0567674227058887,0.104125209152699,2017,15.552727,48.516388
South Sudan,147,3.5910000801086404,0.39724862575531,0.601323127746582,0.163486003875732,0.147062435746193,0.116793513298035,0.285670816898346,2017,6.876991899999999,31.3069788
Liberia,148,3.532999992370609,0.11904179304838199,0.8721179366111759,0.229918196797371,0.33288118243217496,0.0389482490718365,0.26654988527298,2017,6.428055,-9.429499000000002
Guinea,149,3.50699996948242,0.24454993009567305,0.7912446856498722,0.194129139184952,0.348587512969971,0.110937617719173,0.264815092086792,2017,9.945587,-9.696645
Togo,150,3.4949998855590803,0.3054447174072269,0.4318825304508211,0.247105568647385,0.38042613863945,0.0956650152802467,0.19689615070819896,2017,8.619543,0.824782
Rwanda,151,3.47099995613098,0.368745893239975,0.945707023143768,0.326424807310104,0.5818438529968261,0.455220013856888,0.2527560293674469,2017,-1.940278,29.873888
Syria,152,3.46199989318848,0.777153134346008,0.396102607250214,0.5005333423614501,0.0815394446253777,0.15134713053703305,0.49366372823715204,2017,34.80207499999999,38.996815
Tanzania,153,3.34899997711182,0.511135876178741,1.04198980331421,0.364509284496307,0.390017777681351,0.0660351067781448,0.354256361722946,2017,-6.369028,34.888822
Burundi,154,2.90499997138977,0.09162256866693501,0.629793584346771,0.151610791683197,0.0599007532000542,0.0841479450464249,0.20443518459796892,2017,-3.373056,29.918886
Central African Republic,155,2.69300007820129,0.0,0.0,0.0187726859003305,0.270842045545578,0.0565650761127472,0.280876487493515,2017,6.611110999999999,20.939444
Finland,1,7.6320000000000014,1.305,1.5919999999999999,0.8740000000000001,0.6809999999999999,0.39299999999999996,0.20199999999999999,2018,61.92410999999999,25.7481511
Norway,2,7.5939999999999985,1.456,1.5819999999999999,0.861,0.6859999999999999,0.34,0.28600000000000003,2018,60.47202399999999,8.468945999999999
Denmark,3,7.555,1.351,1.59,0.868,0.6829999999999999,0.408,0.284,2018,56.26392,9.501785
Iceland,4,7.495,1.3430000000000002,1.6440000000000001,0.914,0.677,0.138,0.353,2018,64.963051,-19.020835
Switzerland,5,7.487,1.42,1.5490000000000002,0.927,0.66,0.35700000000000004,0.256,2018,46.818188,8.227511999999999
Netherlands,6,7.441,1.361,1.4880000000000002,0.878,0.638,0.295,0.33299999999999996,2018,52.132633,5.291265999999999
Canada,7,7.3279999999999985,1.33,1.5319999999999998,0.8959999999999999,0.653,0.29100000000000004,0.321,2018,56.130366,-106.346771
New Zealand,8,7.324,1.268,1.601,0.8759999999999999,0.669,0.389,0.365,2018,-40.900557,174.885971
Sweden,9,7.314,1.355,1.501,0.9129999999999999,0.659,0.38299999999999995,0.285,2018,60.12816100000001,18.643501
Australia,10,7.272,1.34,1.5730000000000002,0.91,0.647,0.302,0.361,2018,-25.274398,133.775136
United Kingdom,11,7.19,1.244,1.433,0.888,0.46399999999999997,0.08199999999999999,0.262,2018,55.378051,-3.435973
Austria,12,7.138999999999999,1.341,1.504,0.8909999999999999,0.617,0.22399999999999998,0.242,2018,47.516231,14.550072
Costa Rica,13,7.072,1.01,1.459,0.8170000000000001,0.632,0.10099999999999999,0.14300000000000002,2018,9.748916999999999,-83.753428
Ireland,14,6.977,1.4480000000000002,1.5830000000000002,0.8759999999999999,0.614,0.306,0.307,2018,53.1423672,-7.692053599999999
Germany,15,6.965,1.34,1.474,0.861,0.586,0.28,0.273,2018,51.165691,10.451526
Belgium,16,6.9270000000000005,1.324,1.483,0.894,0.583,0.24,0.188,2018,50.503887,4.469936
Luxembourg,17,6.91,1.5759999999999998,1.52,0.8959999999999999,0.632,0.321,0.196,2018,49.815273,6.129582999999999
United States,18,6.886,1.3980000000000001,1.4709999999999999,0.8190000000000001,0.547,0.133,0.29100000000000004,2018,37.09024,-95.712891
Israel,19,6.814,1.301,1.5590000000000002,0.883,0.5329999999999999,0.272,0.354,2018,31.046051,34.851612
Czech Republic,21,6.711,1.2329999999999999,1.489,0.8540000000000001,0.5429999999999999,0.034,0.064,2018,49.81749199999999,15.472962
Malta,22,6.6270000000000024,1.27,1.525,0.884,0.645,0.142,0.376,2018,35.937496,14.375416
France,23,6.489,1.2930000000000001,1.466,0.9079999999999999,0.52,0.17600000000000002,0.098,2018,46.227638,2.213749
Mexico,24,6.4879999999999995,1.038,1.252,0.7609999999999999,0.479,0.095,0.069,2018,23.634501,-102.552784
Chile,25,6.476,1.131,1.331,0.8079999999999999,0.431,0.061,0.19699999999999998,2018,-35.675147,-71.542969
Taiwan,26,6.441,1.365,1.436,0.857,0.418,0.078,0.151,2018,23.69781,120.960515
Panama,27,6.43,1.112,1.4380000000000002,0.759,0.597,0.063,0.125,2018,8.537981,-80.782127
Brazil,28,6.419,0.986,1.474,0.675,0.493,0.08800000000000001,0.11,2018,-14.235004,-51.92528
Argentina,29,6.388,1.073,1.4680000000000002,0.7440000000000001,0.57,0.054000000000000006,0.062,2018,-38.416097,-63.61667199999999
Guatemala,30,6.3820000000000014,0.7809999999999999,1.268,0.608,0.604,0.071,0.179,2018,15.783471,-90.23075899999999
Uruguay,31,6.379,1.093,1.459,0.7709999999999999,0.625,0.155,0.13,2018,-32.522779,-55.765835
Qatar,32,6.374,1.649,1.3030000000000002,0.748,0.654,0.171,0.256,2018,25.354826,51.183884
Saudi Arabia,33,6.371,1.379,1.331,0.633,0.509,0.127,0.098,2018,23.885942,45.079162
Singapore,34,6.343,1.5290000000000001,1.4509999999999998,1.008,0.631,0.457,0.261,2018,1.352083,103.819836
Malaysia,35,6.322,1.161,1.258,0.669,0.35600000000000004,0.059000000000000004,0.311,2018,4.210484,101.975766
Spain,36,6.31,1.251,1.538,0.965,0.449,0.07400000000000001,0.142,2018,40.46366700000001,-3.74922
Colombia,37,6.26,0.96,1.439,0.635,0.531,0.039,0.099,2018,4.570868,-74.297333
Trinidad & Tobago,38,6.192,1.2229999999999999,1.492,0.564,0.575,0.019,0.171,2018,10.691803,-61.222503
Slovakia,39,6.172999999999999,1.21,1.537,0.7759999999999999,0.354,0.013999999999999999,0.11800000000000001,2018,48.669026,19.699024
El Salvador,40,6.1670000000000025,0.8059999999999999,1.2309999999999999,0.639,0.461,0.08199999999999999,0.065,2018,13.794185,-88.89653
Nicaragua,41,6.141,0.6679999999999999,1.319,0.7,0.527,0.128,0.20800000000000002,2018,12.865416,-85.207229
Poland,42,6.1229999999999976,1.176,1.4480000000000002,0.7809999999999999,0.546,0.064,0.10800000000000001,2018,51.919438,19.145136
Bahrain,43,6.105,1.338,1.3659999999999999,0.698,0.594,0.12300000000000001,0.243,2018,26.0667,50.5577
Uzbekistan,44,6.096,0.7190000000000001,1.584,0.605,0.7240000000000001,0.259,0.32799999999999996,2018,41.377491,64.585262
Kuwait,45,6.0829999999999975,1.474,1.301,0.675,0.5539999999999999,0.106,0.16699999999999998,2018,29.31166,47.481766
Thailand,46,6.072,1.016,1.4169999999999998,0.7070000000000001,0.637,0.028999999999999998,0.364,2018,15.870032,100.992541
Italy,47,6.0,1.264,1.501,0.946,0.281,0.027999999999999997,0.13699999999999998,2018,41.87194,12.56738
Ecuador,48,5.973,0.889,1.33,0.736,0.556,0.12,0.114,2018,-1.831239,-78.18340599999999
Belize,49,5.956,0.807,1.101,0.474,0.593,0.08900000000000001,0.183,2018,17.189877,-88.49765
Lithuania,50,5.952000000000001,1.197,1.527,0.716,0.35,0.006,0.026000000000000002,2018,55.169438,23.881275
Slovenia,51,5.9479999999999995,1.219,1.506,0.856,0.633,0.051,0.16,2018,46.151241,14.995463
Romania,52,5.945,1.1159999999999999,1.219,0.726,0.528,0.001,0.08800000000000001,2018,45.943161,24.96676
Latvia,53,5.933,1.148,1.454,0.6709999999999999,0.363,0.066,0.092,2018,56.879635,24.603189
Japan,54,5.915,1.294,1.462,0.988,0.5529999999999999,0.15,0.079,2018,36.204824,138.252924
Mauritius,55,5.891,1.09,1.3869999999999998,0.684,0.584,0.05,0.245,2018,-20.348404,57.55215200000001
Jamaica,56,5.89,0.8190000000000001,1.493,0.693,0.575,0.031,0.096,2018,18.109581,-77.297508
South Korea,57,5.875,1.266,1.204,0.955,0.244,0.051,0.175,2018,35.907757,127.766922
Northern Cyprus,58,5.835,1.229,1.2109999999999999,0.909,0.495,0.154,0.179,2018,35.2480359,33.6577243
Russia,59,5.81,1.151,1.479,0.599,0.39899999999999997,0.025,0.065,2018,61.52401,105.318756
Kazakhstan,60,5.79,1.143,1.516,0.631,0.45399999999999996,0.121,0.14800000000000002,2018,48.019573,66.923684
Cyprus,61,5.7620000000000005,1.229,1.1909999999999998,0.909,0.423,0.035,0.20199999999999999,2018,35.126413,33.429859
Bolivia,62,5.7520000000000024,0.7509999999999999,1.2229999999999999,0.508,0.606,0.054000000000000006,0.141,2018,-16.290154,-63.58865299999999
Estonia,63,5.739,1.2,1.5319999999999998,0.737,0.5529999999999999,0.174,0.086,2018,58.595272,25.0136071
Paraguay,64,5.681,0.835,1.5219999999999998,0.615,0.541,0.07400000000000001,0.162,2018,-23.442503,-58.443832
Peru,65,5.662999999999999,0.934,1.249,0.674,0.53,0.034,0.092,2018,-9.189967,-75.015152
Kosovo,66,5.662000000000001,0.855,1.23,0.578,0.44799999999999995,0.023,0.27399999999999997,2018,42.6026359,20.902977
Moldova,67,5.64,0.657,1.301,0.62,0.23199999999999998,0.0,0.171,2018,47.411631,28.369885
Turkmenistan,68,5.636,1.016,1.5330000000000001,0.517,0.41700000000000004,0.037000000000000005,0.19899999999999998,2018,38.969719,59.556278
Hungary,69,5.62,1.171,1.401,0.732,0.259,0.022000000000000002,0.061,2018,47.162494,19.5033041
Libya,70,5.566,0.985,1.35,0.5529999999999999,0.496,0.14800000000000002,0.11599999999999999,2018,26.3351,17.228331
Philippines,71,5.524,0.775,1.3119999999999998,0.513,0.643,0.105,0.12,2018,12.879721,121.774017
Honduras,72,5.504,0.62,1.205,0.622,0.45899999999999996,0.07400000000000001,0.19699999999999998,2018,15.199999,-86.241905
Belarus,73,5.483,1.0390000000000001,1.4980000000000002,0.7,0.307,0.154,0.10099999999999999,2018,53.709807,27.953389
Turkey,74,5.483,1.148,1.38,0.6859999999999999,0.324,0.109,0.106,2018,38.963745,35.243322
Pakistan,75,5.472,0.652,0.81,0.424,0.33399999999999996,0.113,0.21600000000000005,2018,30.375321,69.34511599999999
Hong Kong,76,5.43,1.405,1.29,1.03,0.524,0.29100000000000004,0.24600000000000002,2018,22.3193039,114.1693611
Portugal,77,5.41,1.188,1.429,0.884,0.562,0.017,0.055,2018,39.39987199999999,-8.224454
Serbia,78,5.398,0.975,1.369,0.685,0.28800000000000003,0.043,0.134,2018,44.016521,21.005859
Greece,79,5.358,1.1540000000000001,1.202,0.879,0.131,0.044000000000000004,0.0,2018,39.074208,21.824312
Lebanon,80,5.358,0.965,1.179,0.785,0.503,0.136,0.214,2018,33.854721,35.862285
Montenegro,81,5.347,1.0170000000000001,1.2790000000000001,0.7290000000000001,0.259,0.081,0.111,2018,42.708678,19.37439
Croatia,82,5.3210000000000015,1.115,1.161,0.737,0.38,0.039,0.12,2018,45.1,15.2000001
Dominican Republic,83,5.3020000000000005,0.982,1.4409999999999998,0.614,0.578,0.106,0.12,2018,18.735693,-70.162651
Algeria,84,5.295,0.9790000000000001,1.1540000000000001,0.687,0.077,0.135,0.055,2018,28.033886,1.659626
Morocco,85,5.254,0.779,0.797,0.669,0.46,0.07400000000000001,0.026000000000000002,2018,31.791702,-7.092619999999999
China,86,5.246,0.9890000000000001,1.1420000000000001,0.799,0.597,0.10300000000000001,0.028999999999999998,2018,35.86166,104.195397
Azerbaijan,87,5.2010000000000005,1.024,1.161,0.603,0.43,0.17600000000000002,0.031,2018,40.143105,47.576927
Tajikistan,88,5.199,0.474,1.166,0.598,0.292,0.034,0.187,2018,38.861034,71.276093
Macedonia,89,5.185,0.9590000000000001,1.239,0.691,0.39399999999999996,0.052000000000000005,0.17300000000000001,2018,41.608635,21.745275
Jordan,90,5.1610000000000005,0.8220000000000001,1.265,0.645,0.46799999999999997,0.134,0.13,2018,36.1500042,-95.9882368
Nigeria,91,5.155,0.6890000000000001,1.172,0.048,0.462,0.032,0.201,2018,9.081999,8.675277
Kyrgyzstan,92,5.131,0.53,1.416,0.594,0.54,0.035,0.281,2018,41.20438,74.766098
Bosnia and Herzegovina,93,5.129,0.915,1.078,0.758,0.28,0.0,0.21600000000000005,2018,43.915886,17.679076
Mongolia,94,5.125,0.914,1.517,0.575,0.395,0.032,0.253,2018,46.862496,103.846656
Vietnam,95,5.103,0.715,1.365,0.7020000000000001,0.618,0.079,0.177,2018,14.058324,108.277199
Indonesia,96,5.093,0.899,1.215,0.522,0.5379999999999999,0.018000000000000002,0.484,2018,-0.789275,113.921327
Bhutan,97,5.082,0.7959999999999999,1.335,0.527,0.541,0.171,0.364,2018,27.514162,90.433601
Somalia,98,4.982,0.0,0.7120000000000001,0.115,0.674,0.282,0.23800000000000002,2018,5.152149,46.199616
Cameroon,99,4.975,0.535,0.8909999999999999,0.182,0.45399999999999996,0.043,0.183,2018,7.369721999999999,12.354722
Bulgaria,100,4.933,1.054,1.515,0.7120000000000001,0.359,0.009000000000000001,0.064,2018,42.733883,25.48583
Nepal,101,4.88,0.425,1.228,0.539,0.526,0.078,0.302,2018,28.394857,84.12400799999999
Venezuela,102,4.806,0.996,1.469,0.657,0.133,0.052000000000000005,0.055999999999999994,2018,6.42375,-66.58973
Gabon,103,4.758,1.036,1.1640000000000001,0.40399999999999997,0.35600000000000004,0.052000000000000005,0.032,2018,-0.803689,11.609444
Palestinian Territories,104,4.743,0.642,1.217,0.602,0.266,0.076,0.086,2018,31.952162,35.233154
South Africa,105,4.724,0.94,1.41,0.33,0.516,0.055999999999999994,0.10300000000000001,2018,-30.559482,22.937506
Iran,106,4.707,1.0590000000000002,0.7709999999999999,0.691,0.45899999999999996,0.129,0.282,2018,32.427908,53.688046
Ivory Coast,107,4.671,0.541,0.872,0.08,0.467,0.10300000000000001,0.146,2018,7.539988999999999,-5.547079999999999
Ghana,108,4.657,0.5920000000000001,0.8959999999999999,0.337,0.499,0.028999999999999998,0.212,2018,7.946527,-1.023194
Senegal,109,4.631,0.429,1.117,0.433,0.406,0.08199999999999999,0.138,2018,14.497401,-14.452362
Laos,110,4.623,0.72,1.034,0.441,0.626,0.174,0.23,2018,19.85627,102.495496
Tunisia,111,4.592,0.9,0.9059999999999999,0.69,0.271,0.063,0.04,2018,33.886917,9.537499
Albania,112,4.586,0.9159999999999999,0.8170000000000001,0.79,0.419,0.032,0.149,2018,41.153332,20.168331
Sierra Leone,113,4.5710000000000015,0.256,0.813,0.0,0.355,0.053,0.23800000000000002,2018,8.460555,-11.779889
Congo (Brazzaville),114,4.559,0.682,0.8109999999999999,0.34299999999999997,0.514,0.077,0.091,2018,-4.2633597,15.2428853
Bangladesh,115,4.5,0.532,0.85,0.579,0.58,0.14400000000000002,0.153,2018,23.684994,90.356331
Sri Lanka,116,4.471,0.9179999999999999,1.314,0.672,0.585,0.05,0.307,2018,7.873053999999999,80.77179699999999
Iraq,117,4.456,1.01,0.971,0.536,0.304,0.095,0.14800000000000002,2018,33.223191,43.679291
Mali,118,4.447,0.37,1.2329999999999999,0.152,0.3670000000000001,0.055999999999999994,0.139,2018,17.570692,-3.996166
Namibia,119,4.441,0.8740000000000001,1.281,0.365,0.519,0.064,0.051,2018,-22.95764,18.49041
Cambodia,120,4.433,0.5489999999999999,1.088,0.457,0.696,0.065,0.256,2018,12.565679,104.990963
Burkina Faso,121,4.4239999999999995,0.314,1.097,0.254,0.312,0.128,0.175,2018,12.238333,-1.561593
Egypt,122,4.419,0.885,1.025,0.5529999999999999,0.312,0.107,0.092,2018,26.820553,30.802498
Mozambique,123,4.417,0.198,0.902,0.17300000000000001,0.531,0.158,0.20600000000000002,2018,-18.665695,35.529562
Kenya,124,4.41,0.493,1.048,0.45399999999999996,0.504,0.055,0.35200000000000004,2018,-0.023559,37.906193
Zambia,125,4.377,0.562,1.047,0.295,0.503,0.08199999999999999,0.221,2018,-13.133897,27.849332
Mauritania,126,4.356,0.557,1.245,0.292,0.129,0.09300000000000001,0.134,2018,21.00789,-10.940835
Ethiopia,127,4.35,0.308,0.95,0.391,0.452,0.146,0.22,2018,9.145000000000001,40.489673
Georgia,128,4.34,0.853,0.5920000000000001,0.643,0.375,0.215,0.038,2018,32.1656221,-82.9000751
Armenia,129,4.3210000000000015,0.816,0.99,0.6659999999999999,0.26,0.027999999999999997,0.077,2018,40.069099,45.038189
Myanmar,130,4.308,0.682,1.1740000000000002,0.429,0.58,0.17800000000000002,0.598,2018,21.916221,95.955974
Chad,131,4.301,0.358,0.907,0.053,0.18899999999999997,0.06,0.18100000000000002,2018,15.454166,18.732207
Congo (Kinshasa),132,4.245,0.069,1.136,0.204,0.312,0.052000000000000005,0.19699999999999998,2018,-4.038333,21.758664
India,133,4.19,0.721,0.747,0.485,0.539,0.09300000000000001,0.172,2018,20.593684,78.96288
Niger,134,4.166,0.131,0.867,0.221,0.39,0.099,0.175,2018,17.607789,8.081666
Uganda,135,4.1610000000000005,0.322,1.09,0.237,0.45,0.061,0.259,2018,1.373333,32.290275
Benin,136,4.141,0.37799999999999995,0.3720000000000001,0.24,0.44,0.067,0.163,2018,9.30769,2.315834
Sudan,137,4.138999999999999,0.605,1.24,0.312,0.016,0.08199999999999999,0.134,2018,12.862807,30.217636
Ukraine,138,4.103,0.7929999999999999,1.413,0.609,0.163,0.011000000000000001,0.187,2018,48.379433,31.1655799
Togo,139,3.9989999999999997,0.259,0.474,0.253,0.434,0.10099999999999999,0.158,2018,8.619543,0.824782
Guinea,140,3.964,0.344,0.792,0.21100000000000002,0.39399999999999996,0.094,0.185,2018,9.945587,-9.696645
Lesotho,141,3.8080000000000003,0.47200000000000003,1.215,0.079,0.423,0.11199999999999999,0.11599999999999999,2018,-29.609988,28.233608
Angola,142,3.795,0.73,1.125,0.26899999999999996,0.0,0.061,0.079,2018,-11.202692,17.873887
Madagascar,143,3.7739999999999996,0.262,0.9079999999999999,0.402,0.221,0.049,0.155,2018,-18.766947,46.869107
Zimbabwe,144,3.6919999999999997,0.35700000000000004,1.094,0.248,0.406,0.099,0.132,2018,-19.015438,29.154857
Afghanistan,145,3.6319999999999997,0.332,0.537,0.255,0.085,0.036000000000000004,0.191,2018,33.93911,67.709953
Botswana,146,3.59,1.0170000000000001,1.1740000000000002,0.41700000000000004,0.557,0.092,0.042,2018,-22.328474,24.684866
Malawi,147,3.5869999999999997,0.18600000000000005,0.541,0.306,0.531,0.08,0.21,2018,-13.254308,34.301525
Haiti,148,3.582,0.315,0.7140000000000001,0.289,0.025,0.10400000000000001,0.392,2018,18.971187,-72.285215
Liberia,149,3.495,0.076,0.858,0.267,0.419,0.03,0.20600000000000002,2018,6.428055,-9.429499000000002
Syria,150,3.4619999999999997,0.6890000000000001,0.382,0.539,0.08800000000000001,0.14400000000000002,0.376,2018,34.80207499999999,38.996815
Rwanda,151,3.408,0.332,0.8959999999999999,0.4,0.636,0.444,0.2,2018,-1.940278,29.873888
Yemen,152,3.355,0.442,1.073,0.34299999999999997,0.244,0.064,0.083,2018,15.552727,48.516388
Tanzania,153,3.303,0.455,0.991,0.381,0.48100000000000004,0.09699999999999999,0.27,2018,-6.369028,34.888822
South Sudan,154,3.2539999999999996,0.337,0.608,0.177,0.11199999999999999,0.106,0.22399999999999998,2018,6.876991899999999,31.3069788
Central African Republic,155,3.083,0.024,0.0,0.01,0.305,0.038,0.218,2018,6.611110999999999,20.939444
Burundi,156,2.905,0.091,0.627,0.145,0.065,0.076,0.149,2018,-3.373056,29.918886
Finland,1,7.769,1.34,1.587,0.986,0.596,0.39299999999999996,0.153,2019,61.92410999999999,25.7481511
